"KW","Aboriginal Employment Scheme","ISO2788","0","",""
"SN","Evaluation of the creditworthiness of an organisation."

"KW","Criminal Record Checks","ISO2788","0","",""
"BT","EMPLOYMENT CONDITIONS"
"BT","RECRUITMENT"
"BT","SECURITY"

"ST","Crown Copyright","ISO2788","0","",""
"UF","Copyright"

"ST","Crown Solicitor's Advisings","ISO2788","0","",""
"UF","ADVICE"

"ST","Crown Tenancies","ISO2788","0","",""
"UF","Leases"

"ST","Cultural Diversity","ISO2788","0","",""
"UF","Ethnic Affairs"

"KW","Customer Profiles","ISO2788","0","",""
"BT","CUSTOMER SERVICE"
"BT","MARKETING"
"SN","Information accumulated about customers which may include details about"
"SN","management structures and decision making."

"KW","CUSTOMER SERVICE","ISO2788","0","",""
"BT","COMMUNITY RELATIONS"
"BT","INFORMATION MANAGEMENT"
"BT","STRATEGIC MANAGEMENT"
"BT","TECHNOLOGY & TELECOMMUNICATIONS"
"NT","Access"
"NT","After Hours Support"
"NT","Alternate Dispute Resolution (ADR)"
"NT","Archives"
"NT","Customer Profiles"
"NT","Guarantees of Service (GOS)"
"NT","Help/Information Desks"
"NT","Interpreters"
"NT","Library Materials"
"NT","Persons with Disabilities"
"NT","Records"
"NT","Surveys"
"NT","User Education"
"NT","Web Sites"
"RT","SUGGESTIONS"
"SN","The activities associated with the planning, monitoring and evaluation of"
"SN","services provided to customers by the organisation. See SUGGESTIONS for"
"SN","customer suggestions offered to the organisation."

"ST","Damages (payment)","ISO2788","0","",""
"UF","PAYMENTS"

"ST","Danger Signals","ISO2788","0","",""
"UF","SECURITY"
"UF","Site Signage"

"KW","DATA ADMINISTRATION","ISO2788","0","",""
"BT","INFORMATION MANAGEMENT"
"NT","Access"
"NT","Classification"
"NT","Counter Disaster Plan"
"NT","Data Dictionaries"
"NT","Data Protection"
"NT","Electronic Data Interchange (EDI)"
"NT","Electronic Data Processing (EDP)"
"NT","Management Information Systems (MIS)"
"NT","Manuals"
"NT","Metadata Management"
"NT","Passwords (security)"
"NT","Specifications"
"NT","Tests"
"NT","Viruses"
"RT","DATABASE MANAGEMENT"
"SN","The activities associated with maintaining and using the data that is held"
"SN","in a system, either automated or manual. Includes the maintenance of data"
"SN","dictionaries and the application of vital records and counter disaster plan"
"SN","objectives to safeguard against data loss or corruption. See DATABASE"
"SN","MANAGEMENT for the management of the system that supports the data."

"KW","Data Dictionaries","ISO2788","0","",""
"BT","APPLICATION DEVELOPMENT"
"BT","DATA ADMINISTRATION"
"BT","DATABASE MANAGEMENT"
"RT","Metadata Management"
"SN","Dictionaries of data elements within systems and their defining"
"SN","characteristics, eg. size of field, length of field, character-based or"
"SN","non-character based."

"KW","Data Protection","ISO2788","0","",""
"BT","DATA ADMINISTRATION"
"BT","PRIVACY"
"BT","SECURITY"

"KW","DATABASE MANAGEMENT","ISO2788","0","",""
"BT","TECHNOLOGY & TELECOMMUNICATIONS"
"NT","Accuracy Monitors"
"NT","Backups"
"NT","Catalogues"
"NT","Counter Disaster Plan"
"NT","Data Dictionaries"
"NT","Internet"
"NT","Intranet"
"NT","Journal Logs"
"NT","Management Information Systems (MIS)"
"NT","Networks"
"NT","Passwords (security)"
"NT","Specifications"
"NT","Systems Administration"
"NT","Viruses"
"NT","Web Sites"
"RT","APPLICATION DEVELOPMENT"
"RT","DATA ADMINISTRATION"
"SN","The activities associated with the building, prototyping and testing of"
"SN","databases. Includes the management of user rules, passwords, regular"
"SN","programs of backups and journals and monitoring usage and response times."

"KW","Deaths","ISO2788","0","KEYWORD",""
"SN","Place items relating to the death and funeral of an employee on personal"
"SN","file. See Funerals for arrangements, leave and procedures for funerals. See"
"SN","GREETINGS for condolences on the death of a person on which the organisation"
"SN","does not hold a file. See the Personnel Handbook for matters relating to"
"SN","payments to deceased estates."

"ST","Debt Collection/Recovery","ISO2788","0","",""
"UF","Debts"

"KW","Debts","ISO2788","0","",""
"BT","ACCOUNTING"
"ST","Debt Collection/Recovery"

"KW","Decentralisation","ISO2788","0","",""
"BT","PLANNING"
"BT","RESTRUCTURING"
"SN","The action of distributing administrative powers etc. which had formerly"
"SN","been concentrated in a single area to a number of authorities on a basis"
"SN","other than that of regionalisation."

"KW","Declarations","ISO2788","0","",""
"BT","INFRINGEMENTS"
"BT","INTELLECTUAL PROPERTY"
"RT","Copyright"
"SN","Signed statements acknowledging details and conditions relating to the"
"SN","subject matter."

"ST","Decorations","ISO2788","0","",""
"UF","Furnishings"
"SN","Includes pictures, posters, plants etc. used for decorating."

"ST","Decrees (legal)","ISO2788","0","",""
"UF","Proclamations"

"KW","Deductions","ISO2788","0","",""
"BT","SALARIES"
"RT","Payroll"

"ST","Deeds (titles)","ISO2788","0","",""
"UF","Land Titles"

"KW","Defamation","ISO2788","0","",""
"BT","GRIEVANCES"
"BT","PUBLIC REACTION"
"RT","Complaints"
"SN","False or unjustified injury of the good reputation of another."

"KW","Defaults","ISO2788","0","",""
"BT","CONSTRUCTION"
"BT","CONTRACTING-OUT"
"BT","EMPLOYMENT CONDITIONS"
"BT","LEASING"
"BT","LEASING-OUT"
"SN","Failure to meet an obligation especially of a financial or legal nature."

"ST","Delegated Authority","ISO2788","0","",""
"UF","Delegations (authority)"

"ST","Delegates (representatives)","ISO2788","0","",""
"UF","REPRESENTATIVES"

"KW","Delegations (authority)","ISO2788","0","",""
"BT","AUTHORISATION"
"BT","REPRESENTATIVES"
"ST","Delegated Authority"
"ST","Financial Delegations"

"KW","Deliveries","ISO2788","0","",""
"BT","DISTRIBUTION"
"RT","Courier Services"

"KW","Demarcation","ISO2788","0","",""
"BT","CLAIMS"
"BT","DISPUTES"
"BT","INDUSTRIAL ACTION"

"KW","Demolition","ISO2788","0","",""
"BT","DISPOSAL"

"ST","Demonstrations","ISO2788","0","",""
"UF","EXHIBITIONS"

"ST","Depositories/Depots","ISO2788","0","",""
"UF","Storage (areas)"

"KW","Design","ISO2788","0","",""
"BT","CONTROL"
"BT","CORPORATE STYLE"
"BT","EXHIBITIONS"
"BT","PRODUCTION"
"RT","Brochures"

"ST","Destruction","ISO2788","0","",""
"UF","DISPOSAL"
"UF","Vandalism"

"KW","Determinations","ISO2788","0","",""
"BT","AGREEMENTS"
"BT","DISCIPLINE"
"BT","GRIEVANCES"
"RT","APPEALS (decisions)"
"RT","Enterprise Agreements"
"ST","Conditions of Employment"
"SN","Determinations made or handed down by the relevant authorities which affect"
"SN","the salaries and/or working conditions of personnel. See INDUSTRIAL"
"SN","RELATIONS - ENTERPRISE BARGAINING - Enterprise Agreements for salary"
"SN","agreements between employers and employees."

"ST","Development (personnel)","ISO2788","0","",""
"UF","STAFF DEVELOPMENT"

"ST","Directions/Directives (instructions)","ISO2788","0","",""
"UF","COMPLIANCE"
"UF","Guidelines"
"UF","POLICY"

"KW","Disability Plans","ISO2788","0","",""
"BT","PLANNING"
"RT","Access and Equity"
"RT","Persons with Disabilities"
"RT","Reasonable Adjustment"

"KW","Disabled Access","ISO2788","0","",""
"BT","CONSTRUCTION"
"BT","PLANNING"
"BT","SECURITY"

"ST","Disabled/Disabled Persons","ISO2788","0","",""
"UF","Persons with Disabilities"

"ST","Disagreements (labour)","ISO2788","0","",""
"UF","DISPUTES"

"ST","Disaster Recovery Plan","ISO2788","0","",""
"UF","Counter Disaster Plan"

"ST","Disciplinary Appeals (personnel)","ISO2788","0","",""
"UF","DISCIPLINE"

"KW","DISCIPLINE","ISO2788","0","",""
"BT","PERSONNEL"
"NT","Determinations"
"NT","Discrimination"
"NT","Offences"
"NT","Punishments"
"NT","Thefts"
"NT","Volunteers"
"RT","DISPUTES"
"RT","GRIEVANCES"
"ST","Disciplinary Appeals (personnel)"
"ST","Violations"
"SN","The activities and actions associated with the disciplinary process."
"SN","Includes investigation, charges, formal inquiries, punishment and appeals."
"SN","See INDUSTRIAL RELATIONS - DISPUTES if the discipline results in a dispute."
"SN","Tip: If the disciplined officer is counselled, add the counselling records"
"SN","to the DISCIPLINE file."

"KW","Disclosures","ISO2788","0","",""
"BT","CORRUPTION"
"BT","SECURITY"
"RT","Freedom of Information (FOI)"
"ST","Illegal Disclosure of Information"
"ST","Leaks (information)"
"ST","Whistle Blowing"
"SN","Revealing corrupt conduct, serious maladministration or serious and"
"SN","substantial waste in the public sector.  Includes procedures for making"
"SN","disclosures and protecting persons from reprisals. Commonly referred to as"
"SN","'whistle blowing'."

"KW","Discovery Orders","ISO2788","0","",""
"BT","COMPLIANCE"
"BT","ENQUIRIES"
"BT","LITIGATION"

"KW","Discrimination","ISO2788","0","",""
"BT","CLAIMS"
"BT","DISCIPLINE"
"BT","GRIEVANCES"
"BT","POLICY"
"RT","Affirmative Action"
"RT","Anti-Discrimination"
"RT","Equal Employment Opportunity (EEO)"
"RT","Equal Opportunity Tribunal"
"RT","Harassment"
"RT","Persons with Disabilities"
"ST","Handicap (discrimination on grounds of)"
"SN","The action of making distinctions between persons on the basis of sex, race,"
"SN","marital status, age, religion, politics, physical or mental disabilities,"
"SN","sexual preference and membership or non-membership of unions. Includes"
"SN","measures to prevent discrimination in the workplace. See Anti-Discrimination"
"SN","for measures taken to prevent discrimination in the workplace."

"KW","Discussion Papers","ISO2788","0","",""
"BT","COMMITTEES"
"BT","MEETINGS"
"BT","REPORTING"

"ST","Displays","ISO2788","0","",""
"UF","EXHIBITIONS"

"KW","DISPOSAL","ISO2788","0","",""
"BT","EQUIPMENT & STORES"
"BT","FLEET MANAGEMENT"
"BT","INFORMATION MANAGEMENT"
"BT","PROPERTY MANAGEMENT"
"BT","TECHNOLOGY & TELECOMMUNICATIONS"
"NT","Appliances"
"NT","Archives"
"NT","Auctions"
"NT","Closure"
"NT","Demolition"
"NT","Electronic Mail (E-Mail)"
"NT","Exchanges"
"NT","Furnishings"
"NT","Furniture"
"NT","Hardware (computers)"
"NT","Internet"
"NT","Intranet"
"NT","LAN"
"NT","Land Titles"
"NT","Library Materials"
"NT","Manuals"
"NT","Newscuttings"
"NT","Newsletters"
"NT","Real Estate"
"NT","Records"
"NT","Sales"
"NT","Schedules"
"NT","Semi-Active Records"
"NT","Software"
"NT","Transfers"
"NT","Vehicles"
"NT","Vital Records"
"NT","Voice Mail"
"NT","WAN"
"ST","Destruction"
"ST","File Disposal"
"ST","Records Disposal"
"ST","Shredding (records)"
"SN","The process of disposing of property no longer required by the organisation,"
"SN","by sale, transfer, termination of lease, auction, or destruction. Includes"
"SN","destruction or transfer to archives, and the program of activities to"
"SN","facilitate the orderly transfer of semi-active and inactive records from"
"SN","current office space into low-cost or archival storage. Add what is being"
"SN","disposed of as free text. See INFORMATION MANAGEMENT - POLICY for the"
"SN","drafting and authorisation of disposal schedules for records. See MOVING for"
"SN","the transfer of premises, branches or items from one organisation to another"
"SN","or within an organisation without a sale being made or a lease being drawn"
"SN","up."

"ST","Disposal Authorities","ISO2788","0","",""
"UF","Disposal Schedules"

"KW","Disposal Schedules","ISO2788","0","",""
"BT","POLICY"
"ST","Disposal Authorities"
"ST","Records Retention"

"KW","DISPUTES","ISO2788","0","",""
"BT","INDUSTRIAL RELATIONS"
"NT","Arbitration"
"NT","Demarcation"
"NT","Negotiations"
"NT","Volunteers"
"NT","Work to Rules (labour)"
"RT","DISCIPLINE"
"RT","GRIEVANCES"
"RT","INDUSTRIAL ACTION"
"RT","LITIGATION"
"RT","PAYMENTS"
"ST","Disagreements (labour)"
"SN","The process of handling any disagreement pertaining to awards, agreements,"
"SN","demarcation issues, breaches of injunctions, secret ballots, etc. See"
"SN","DISCIPLINE for disciplining staff members. See INDUSTRIAL RELATIONS -"
"SN","INDUSTRIAL ACTION for disputes that result in lock-outs, strikes and other"
"SN","industrial action."

"ST","Disputes (legal)","ISO2788","0","",""
"UF","CLAIMS"
"UF","LITIGATION"

"KW","DISTRIBUTION","ISO2788","0","",""
"BT","EQUIPMENT & STORES"
"BT","INFORMATION MANAGEMENT"
"BT","PUBLICATION"
"NT","Address Lists"
"NT","Brochures"
"NT","Catalogues"
"NT","Courier Services"
"NT","Deliveries"
"NT","Inter-Library Loans (ILL)"
"NT","Library Materials"
"NT","Mailing Lists"
"NT","Manuals"
"NT","Newsletters"
"NT","Records"
"ST","Supply"
"SN","The activities associated with diseminating items, correspondence, or"
"SN","publications through sales, deliveries, or other customer services."

"KW","DONATIONS","ISO2788","0","",""
"BT","COMMUNITY RELATIONS"
"BT","INFORMATION MANAGEMENT"
"NT","Archives"
"NT","Bequests"
"NT","Library Materials"
"NT","Manuals"
"NT","Trusts"
"RT","SOCIAL CLUBS"
"ST","Collections (money)"
"SN","The activities associated with managing money, items, artefacts or property"
"SN","donated to the organisation, or by the organisation and or its staff to"
"SN","charities etc. Includes managing unsolicited donations. Tip: Add Bequests as"
"SN","a descriptor for gifts of money, property received by will, etc. Tip: Add"
"SN","Trusts as a descriptor for property or money held by the organisation on"
"SN","behalf of and for the benefit of other persons or organisations."

"ST","Downgradings (positions)","ISO2788","0","",""
"UF","VARIATIONS"

"ST","Draft Acts","ISO2788","0","",""
"UF","Bills (parliamentary)"

"KW","DRAFTING","ISO2788","0","",""
"BT","PUBLICATION"
"NT","Annual Report"
"NT","Brochures"
"NT","Equal Employment Opportunity (EEO)"
"NT","Ethnic Affairs"
"NT","Literary Contributions"
"NT","Newsletters"
"NT","Publications"
"NT","Surveys"
"RT","RESEARCH"
"ST","Drafts"
"SN","The activities associated with preparing preliminary drafts or outlines of"
"SN","addresses, reports, plans, sketches, etc. prior to production. See"
"SN","PUBLICATION - PRODUCTION for classifying master copies of drafts and details"
"SN","relating to layout etc. when drafts are ready for production. See STRATEGIC"
"SN","MANAGEMENT - LEGISLATION for the drafting of legislation."

"ST","Drafts","ISO2788","0","",""
"UF","DRAFTING"

"ST","Driving Offences","ISO2788","0","",""
"UF","INFRINGEMENTS"

"ST","Duties Statements (establishment)","ISO2788","0","",""
"UF","Position Descriptions"

"ST","E-Mail","ISO2788","0","",""
"UF","Electronic Mail (E-Mail)"
"SN","An acronym for Electronic Mail."

"ST","EAPS","ISO2788","0","",""
"UF","Ethnic Affairs"
"SN","An acronym for Ethnic Affairs Policy Statement."

"KW","Economic Appraisal","ISO2788","0","",""
"BT","BUDGETING"
"BT","CONTRACTING-OUT"
"BT","EVALUATION"
"BT","PLANNING"
"BT","REPORTING"
"BT","TENDERING"
"RT","Cost Benefit Analysis"
"SN","The process of providing an analysis of the costs and benefits of a project"
"SN","including a comparison of a range of options."

"KW","Economic Forecasting","ISO2788","0","",""
"BT","BUDGETING"
"ST","Forecasts"

"ST","EDI","ISO2788","0","",""
"UF","Electronic Data Interchange (EDI)"
"SN","An abbreviation for Electronic Data Interchange."

"ST","EDP","ISO2788","0","",""
"UF","Electronic Data Processing (EDP)"
"SN","An abbreviation for Electronic Data Processing."

"ST","EEO","ISO2788","0","",""
"UF","Equal Employment Opportunity (EEO)"
"SN","An abbreviation for Equal Employment Opportunity."

"ST","EIS","ISO2788","0","",""
"UF","Environmental Impact Statement/Studies (EIS)"
"SN","An abbreviation for Environmental Impact Statement or Studies."

"KW","Electricity","ISO2788","0","",""
"BT","INSTALLATION"
"BT","MAINTENANCE"
"RT","Energy"
"RT","Heating"
"ST","Power (electricity)"
"SN","See Energy for energy management planning, policy, procedures and reports."

"KW","Electronic Data Interchange (EDI)","ISO2788","0","",""
"BT","CONTROL"
"BT","DATA ADMINISTRATION"
"BT","EVALUATION"
"ST","EDI"
"SN","The transfer of structured data by agreed message standards from computer to"
"SN","computer by electronic means. Electronic Data Interchange (EDI) can also be"
"SN","applied to the exchange of transactions such as orders and invoices between"
"SN","trading partners."

"KW","Electronic Data Processing (EDP)","ISO2788","0","",""
"BT","DATA ADMINISTRATION"
"ST","EDP"
"SN","The application of computers to operational systems of the organisation,"
"SN","such as accounting and stock control."

"KW","Electronic Mail (E-Mail)","ISO2788","0","",""
"BT","DISPOSAL"
"BT","POLICY"
"BT","PRIVACY"
"BT","PROCEDURES"
"BT","RISK MANAGEMENT"
"BT","SECURITY"
"BT","STANDARDS"
"RT","Mail Management"
"RT","Records"
"ST","E-Mail"

"ST","Electronic Surveillance","ISO2788","0","",""
"UF","SECURITY"

"KW","Eligibility Lists","ISO2788","0","",""
"BT","RECRUITMENT"

"KW","Emergency (procedures)","ISO2788","0","",""
"BT","POLICY"
"BT","PROCEDURES"
"BT","SECURITY"
"RT","Counter Disaster Plan"
"RT","Essential Services Contingency Plan"
"RT","Evacuations"
"RT","Fire Drill"
"RT","Fire Escapes"
"RT","First Aid"
"SN","Written procedures to be followed in the event of an emergency. Includes"
"SN","evacuation procedures, fire drill, and first aid procedures.  See Counter"
"SN","Disaster Plan for planning for prevention, preparedness, reaction and"
"SN","recovery from disasters. See Essential Services Contingency Plan for"
"SN","planning for the continued availability of essential services (of separate"
"SN","from the Counter Disaster Plan)."

"ST","Employee Participation","ISO2788","0","",""
"UF","REPRESENTATIVES"
"UF","Worker Participation"

"ST","Employee Relations","ISO2788","0","",""
"UF","INDUSTRIAL RELATIONS"

"ST","Employees","ISO2788","0","",""
"UF","PERSONNEL"

"KW","EMPLOYMENT CONDITIONS","ISO2788","0","",""
"BT","PERSONNEL"
"NT","Aboriginal Employment Scheme"
"NT","Address Lists"
"NT","Appointments"
"NT","Apprenticeships"
"NT","Attendance"
"NT","Barriers (overtime, etc.)"
"NT","Cadets/Cadetships (personnel)"
"NT","Childcare"
"NT","Citizenship"
"NT","Consultants"
"NT","Context Analysis"
"NT","Contracts"
"NT","Criminal Record Checks"
"NT","Defaults"
"NT","Flexible Hours"
"NT","Flexible Work Practices"
"NT","Health Declarations"
"NT","Induction"
"NT","Interpreters"
"NT","Job Assist Scheme"
"NT","Performance Agreements"
"NT","Promotions (personnel)"
"NT","Redeployment"
"NT","Scholarships"
"NT","Secondments"
"NT","Senior Executive Service (SES)"
"NT","Time Sheets"
"NT","Traineeships"
"NT","Transfers"
"NT","Volunteers"
"NT","Working Hours"
"RT","POLICY"
"RT","PROCEDURES"
"RT","SEPARATIONS"
"ST","Casual Employees/Labour"
"ST","Conditions of Employment"
"ST","Relief/Relieving Staff"
"ST","Temporary Staff"
"SN","The activities associated with managing the general conditions of employment"
"SN","for personnel. See the Personnel Handbook for matters relating to employment"
"SN","and recruitment."

"ST","Employment Hours","ISO2788","0","",""
"UF","Working Hours"

"KW","Energy","ISO2788","0","",""
"BT","COMPLIANCE"
"BT","PLANNING"
"BT","POLICY"
"BT","PROCEDURES"
"BT","REPORTING"
"RT","Electricity"
"RT","Heating"
"SN","Managing, controlling and economising the energy usage of the organisation."
"SN","Includes planning strategies, drafting policy, and reporting on energy "
"SN","usage."

"KW","ENQUIRIES","ISO2788","0","",""
"BT","COMMUNITY RELATIONS"
"BT","INFORMATION MANAGEMENT"
"BT","PUBLICATION"
"NT","Archives"
"NT","Discovery Orders"
"NT","Freedom of Information (FOI)"
"NT","Help/Information Desks"
"NT","Library Materials"
"NT","Ministerial Certificates"
"NT","Records"
"ST","Inquiries (request for information)"
"SN","The activities associated with the handling of requests for information"
"SN","about the organisation and its services by the general public or another"
"SN","organisation. See INQUIRIES for investigations of inquiry by parliamentary"
"SN","committees. Tip: INFORMATION MANAGEMENT - ENQUIRIES - Freedom of Information"
"SN","(FOI) may be used for requests for information regarding Freedom of"
"SN","Information (FOI).  See INFORMATION MANAGEMENT - CASES where all aspects of"
"SN","a Freedom of Information (FOI) application need to be handled on one file,"
"SN","for legislative or operational reasons."

"KW","Enterprise Agreements","ISO2788","0","",""
"BT","ENTERPRISE BARGAINING"
"RT","Determinations"
"ST","Conditions of Employment"
"ST","Workplace Agreements"
"SN","The results of discussions between employers and employee representatives"
"SN","that review employment practices to more appropriately meet both the"
"SN","employee and the organisation's needs."

"KW","ENTERPRISE BARGAINING","ISO2788","0","",""
"BT","INDUSTRIAL RELATIONS"
"NT","Enterprise Agreements"
"NT","Negotiations"
"NT","Unions"
"SN","The process where employees negotiate increased pay or other benefits with"
"SN","their employers in exchange for the implementation of working arrangements"
"SN","that improve the performance of the organisation. Includes the activities"
"SN","associated with establishing and implementing an enterprise agreement."

"KW","Entitlements","ISO2788","0","",""
"BT","ALLOWANCES"
"BT","LEAVE"

"ST","Entrance Exams","ISO2788","0","",""
"UF","Examinations"

"ST","Entry (to premises, etc)","ISO2788","0","",""
"UF","Access"

"KW","Environmental Heritage","ISO2788","0","",""
"BT","CONSERVATION"
"RT","Heritage Assistance Program (HAP)"
"ST","Classification (buildings)"
"ST","Heritage"
"ST","Historical Properties"
"ST","National Heritage"
"SN","Those buildings, works, relics or places considered to be of historic,"
"SN","scientific, cultural, social, archeological, architectural, natural or"
"SN","aesthetic significance by organisations such as the Heritage Council of New"
"SN","South Wales or the National Trust of Australia."

"KW","Environmental Impact Statement/Studies (EIS)","ISO2788","0","",""
"BT","COMPLIANCE"
"BT","CONSERVATION"
"BT","EXHIBITIONS"
"ST","EIS"

"KW","Equal Employment Opportunity (EEO)","ISO2788","0","",""
"BT","COMMITTEES"
"BT","COMPLIANCE"
"BT","DRAFTING"
"BT","EVALUATION"
"BT","IMPLEMENTATION"
"BT","MEETINGS"
"BT","PLANNING"
"BT","POLICY"
"BT","PROCEDURES"
"BT","PRODUCTION"
"BT","REPORTING"
"BT","RESEARCH"
"BT","REVIEWING"
"BT","TRAINING"
"RT","Access and Equity"
"RT","Affirmative Action"
"RT","Anti-Discrimination"
"RT","Discrimination"
"RT","Equal Opportunity Tribunal"
"RT","Ethnic Affairs"
"RT","ODEOPE"
"ST","EEO"
"ST","Equal Rights"
"SN","Programs to provide workplaces that are free from all forms of unlawful"
"SN","discrimination and harassment and which assist members of Equal Employment"
"SN","Opportunity (EEO) groups to overcome past or present disadvantage."

"KW","Equal Opportunity Tribunal","ISO2788","0","",""
"BT","GRIEVANCES"
"RT","Anti-Discrimination"
"RT","Anti-Discrimination Board"
"RT","Discrimination"
"RT","Equal Employment Opportunity (EEO)"
"SN","The Tribunal hears and gives judgement on complaints of discrimination"
"SN","arising on the grounds of sex, race, marital status, sexual preference,"
"SN","impairment or age. Complaints may be referred following investigations at"
"SN","the Anti-Discrimination Board."

"ST","Equal Rights","ISO2788","0","",""
"UF","Equal Employment Opportunity (EEO)"

"ST","Equipment","ISO2788","0","",""
"UF","EQUIPMENT & STORES"

"KW","EQUIPMENT & STORES","ISO2788","0","KEYWORD",""
"NT","ACQUISITION"
"NT","AGREEMENTS"
"NT","ALLOCATION"
"NT","ARRANGEMENTS"
"NT","AUDIT"
"NT","COMPLIANCE"
"NT","CONTRACTING-OUT"
"NT","DISPOSAL"
"NT","DISTRIBUTION"
"NT","EVALUATION"
"NT","INSPECTIONS"
"NT","INSTALLATION"
"NT","INVENTORY"
"NT","LEASING"
"NT","LEASING-OUT"
"NT","MAINTENANCE"
"NT","POLICY"
"NT","PROCEDURES"
"NT","REVIEWING"
"NT","SECURITY"
"NT","STOCKTAKE"
"NT","TENDERING"
"ST","Consumables"
"ST","Equipment"
"ST","Plant (equipment)"
"ST","Stores"
"SN","The function of acquiring, supplying, maintaining, repairing and disposing"
"SN","of equipment and stores stocked and used by the organisation. Items of"
"SN","equipment include instruments, implements, tools, machines, plant, furniture"
"SN","and furnishings. Stores include chemicals, hardware, homeware items,"
"SN","kitchen/cleaning items, medical supplies and stationary. See TECHNOLOGY AND"
"SN","TELECOMMUNICATIONS for the management of telecommunications and"
"SN","technological equipment such as telephones, facsimiles and computer hardware"
"SN","and software. See FINANCIAL MANAGEMENT - ASSET REGISTER for the monitoring"
"SN","and assessment of equipment with an economic life of over 12 months. See"
"SN","PROPERTY MANAGEMENT - FIT-OUTS if equipment is acquiried as part of a"
"SN","fit-out."

"KW","Ergonomics","ISO2788","0","",""
"BT","HEALTH PROMOTION"

"KW","Essential Services Contingency Plan","ISO2788","0","",""
"BT","PLANNING"
"BT","RISK MANAGEMENT"
"RT","Backups"
"RT","Counter Disaster Plan"
"RT","Emergency (procedures)"
"RT","Preventative Action"
"RT","Vital Records"
"ST","Contingency plan"
"SN","A plan that enables organisations to identify and assess risks which could"
"SN","disrupt essential services and functions, predict likely problems and plan"
"SN","to avoid or minimise impact. See Counter Disaster Plan if the Contingency"
"SN","Plan is being developed as part of a Counter Disaster Plan."

"KW","ESTABLISHMENT","ISO2788","0","KEYWORD",""
"NT","COMMITTEES"
"NT","EVALUATION"
"NT","MEETINGS"
"NT","PLANNING"
"NT","POLICY"
"NT","PROCEDURES"
"NT","REPORTING"
"NT","RESTRUCTURING"
"NT","REVIEWING"
"NT","VACANCIES"
"NT","VARIATIONS"
"RT","PERSONNEL"
"RT","STRATEGIC MANAGEMENT"
"ST","Administrative Structure"
"ST","Communications (lines of)"
"ST","Positions (establishment)"
"ST","Structure (positions)"
"SN","The function of establishing and changing the organisational structure"
"SN","through establishing and reviewing positions. Includes classification and"
"SN","grading of positions and the preparation of organisational charts. See"
"SN","PERSONNEL - RECRUITMENT for records on recruitment to individual positions."
"SN","Tip: ESTABLISHMENT - VARIATIONS may be used for the activities involved in"
"SN","varying individual positions and processes. Add the title of the position as"
"SN","free text. ESTABLISHMENT - RESTRUCTURING may be used for the activities"
"SN","involved in re-assessing the structure and resources of sections or of the"
"SN","organisation in its entirety. Add the name of the group of positions or"
"SN","organisational unit as free text."

"KW","Estimates","ISO2788","0","",""
"BT","BUDGETING"
"BT","REPORTING"
"ST","Costings"
"ST","Financial Estimates"
"ST","Forecasts"

"KW","Ethnic Affairs","ISO2788","0","",""
"BT","AGREEMENTS"
"BT","COMMITTEES"
"BT","COMPLIANCE"
"BT","DRAFTING"
"BT","EVALUATION"
"BT","IMPLEMENTATION"
"BT","MEETINGS"
"BT","PLANNING"
"BT","POLICY"
"BT","PROCEDURES"
"BT","PRODUCTION"
"BT","REPORTING"
"BT","RESEARCH"
"BT","REVIEWING"
"BT","TRAINING"
"RT","Affirmative Action"
"RT","Equal Employment Opportunity (EEO)"
"ST","Cultural Diversity"
"ST","EAPS"
"ST","Multi-Cultural Affairs"
"SN","Recognition of the principles of cultural diversity to ensure that"
"SN","government and business  enable people from ethnic communities to be an"
"SN","integral part of social, cultural and economic life."

"KW","Evacuations","ISO2788","0","",""
"BT","POLICY"
"BT","PROCEDURES"
"BT","SECURITY"
"RT","Emergency (procedures)"

"KW","EVALUATION","ISO2788","0","",""
"BT","EQUIPMENT & STORES"
"BT","ESTABLISHMENT"
"BT","INFORMATION MANAGEMENT"
"BT","PERSONNEL"
"BT","STRATEGIC MANAGEMENT"
"BT","TECHNOLOGY & TELECOMMUNICATIONS"
"NT","Business Case"
"NT","Economic Appraisal"
"NT","Electronic Data Interchange (EDI)"
"NT","Equal Employment Opportunity (EEO)"
"NT","Ethnic Affairs"
"NT","Feasibility Studies"
"NT","Functional Analysis"
"NT","Guarantees of Service (GOS)"
"NT","Job Evaluation"
"NT","LAN"
"NT","Library Materials"
"NT","Monitoring"
"NT","Performance Indicators"
"NT","Post Implementation Review"
"NT","Productivity"
"NT","Progress Review"
"NT","Projects"
"NT","Proposals"
"NT","Quality"
"NT","Questionnaires"
"NT","Records"
"NT","Resource Allocation"
"NT","Software"
"NT","Surveys"
"NT","Systems Integration"
"NT","User Education"
"NT","WAN"
"RT","IMPLEMENTATION"
"RT","MODELLING"
"RT","PERFORMANCE MANAGEMENT"
"RT","RESEARCH"
"RT","REVIEWING"
"ST","Assessments"
"SN","The process of determining the suitability of potential or existing"
"SN","programs, items of equipment, systems or services in relation to meeting the"
"SN","needs of the given situation. Includes ongoing monitoring. See PERFORMANCE"
"SN","MANAGEMENT - Performance Evaluation for the evaluation of employee"
